微博id,微博正文,原始图片url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
GEUrElddc,【挖到CVE是一种什么感受？】2002 年，我发现了第一个漏洞，是金山毒霸邮件监控程序的堆栈溢出，可以远程执行代码。接着又发现了一个 ASP 论坛的管理界面验证绕过、一个国外的邮件服务器管理界面的命令注入，也都可以远程执行代码。不过当时根本没去想 Web、二进制什么的，也不知道什么叫 CVE，只是觉得这个事儿太有意思了。后来发现了一个当时挺流行的 PHP 论坛程序的拒绝服务漏洞，发个包含特殊数据的帖子就可以导致服务器内存耗尽，磁盘占满。虽然我这时候还是不知道什么叫 CVE，也不懂 PHP，但当时已经认识了一些搞安全的朋友，他们帮我进一步分析了漏洞成因，并向厂商报告。后来漏洞被 Bugtraq 收录，分配了一个 CVE-2002-0533。发现漏洞确实是激动的，直到现在也是。但即使是第一次分配到 CVE 好像也没什么感觉。领结婚证怎么可能有入洞房兴奋。2017-07-24挖到CVE是一种什么感受？                                 ,无,无,2018-10-21 10:05,XiaoMiPhone客户端,33,8,3
GEUrB68Iw,【如何看待商汤科技给西安邮电大学一本科生开出年薪 30 万的高价？】在计算机技术领域，即使同样是本科毕业生，生产力也可能相差 10 倍。所以薪酬差个两三倍，别不服气。更不用提在很多场合，能干的就是能干，不能干的来一万个也干不了。生产力相差 ∞ 倍。2018-03-07http://t.cn/EzHqhNR  ,无,无,2018-10-21 10:05,XiaoMiPhone客户端,41,18,11
GEUrwBEqT,【知乎里编的故事就没有任何价值吗？】“私以为编一个看不出来是编的的故事也是需要很多知识储备的呀，就没有价值的嘛？”当年种地主要靠粪肥的时候，有人专门收购大粪。收的时候，要用到比重计，测大粪的比重。为什么呢？因为卖大粪的人会往里面兑水。所以要测一下比重。如果比重过低，就说明粪太稀，掺了假，是兑水大粪。什么东西没有价值呢？连屎都有价值。艺术家用胶泥、颜料，可以制作出能以假乱真的红烧肉。这个有没有价值呢？当然有。但你去餐馆吃饭，别人给你端上这么一盘。一咬，牙碜，满嘴泥渣。你表示愤怒，而服务员反问：“难道这么逼真的假红烧肉就没有任何价值吗”？这时候你怎么想？反正我想浇他一瓢有价值的大粪，不掺水的。2018-05-27知乎里编的故事就没有任何价值吗？                                 ,无,无,2018-10-21 10:05,XiaoMiPhone客户端,101,22,16
GEU9rfodG,【伴娘信佛，劝说我的结婚喜宴戒荤，我该如何劝说她？】“谢谢，你的意见对我们很重要。我们内部先开会讨论一下，你回去等消息吧。”2017-12-14伴娘信佛，劝说我的结婚喜宴戒荤，我该如何劝说她？  ,无,无,2018-10-21 09:20,XiaoMiPhone客户端,55,16,12
GEU7F0H7X,【本科阶段有没有必要自己搞OS内核，自己造一个语言？】“不要重复造轮子”是指干活的时候，要善于使用前人成果，不要做无谓劳动。但在学习过程中，对绝大多数人来说，“重复造轮子”是一种很好的学习方式。有些东西感觉都已经都懂了，但亲手从头做一遍，就会发现其实还有很多细节是不懂的。更重要的是，这种过程对培养全局技术视野大有好处。2018-03-11本科阶段有没有必要自己搞OS内核，自己造一个语言？                                 ,无,无,2018-10-21 09:16,XiaoMiPhone客户端,135,117,17
GEU7DA9ds,【是不是大多数人都不喜欢「网红脸」？如果是，那为什么有部分人想整成那样？】“网红脸”中的“红”字，和“大多数人都不喜欢”是矛盾的。如果真的“大多数人都不喜欢”“网红脸”，就说明亚当·斯密、李嘉图什么的都错了。是啊，大多数人都不喜欢网红脸，大多数人都视金钱如粪土，多么清新美好。如果世界真这样清新美好，不但人类社会运转不到今天，甚至智人就根本不会进化出来。2018-03-26是不是大多数人都不喜欢「网红脸」？如果是，那为什么有部分人想整成那样？                                 ,无,无,2018-10-21 09:16,XiaoMiPhone客户端,25,9,4
GEU7C3IVW,【女人靠自己奋斗更好还是直接嫁富二代好？】这里说的富二代，假设是特指资产过亿家庭里的适龄男性后代。根据 2017 胡润报告，中国有 12 万个家庭资产超过 1 亿元。考虑到当前适龄年轻人都是计划生育年代出生的，那么这 12 万个家庭可能有 6 万个富二代。假设其中还有三分之一未婚，那就是 2 万。跟据民政局数据，中国当前单身人口约 2 亿，其中单身女性约 1 亿。也就是说，平均 5000 个单身女性可以分到 1 个未婚富二代。所以，喜欢文学的青年，是在家自学好还是直接读北大中文系好？喜欢打篮球的孩子，是自己练球好还是直接进NBA好？另请参考：http://t.cn/EzTB1ZJ法籍海归富二代相亲条件:女方要会骑马懂奢侈品2018-04-14女人靠自己奋斗更好还是直接嫁富二代好？                                 ,无,无,2018-10-21 09:16,XiaoMiPhone客户端,36,17,16
GEQ1F5Ddh,【如何评价「男生越老越吃香，女生越老越嫁不出去」的说法？】“男生越往后越值钱，女生年纪越大越嫁不出去”这个说法是基于这样几个假定：1、平均来说，单纯就外表来看，女性对男性最具吸引力的年龄段中间值，小于男性对女性最具吸引力的年龄段中间值。2、平均来说，随年龄增长（在一定限度内，例如50岁前），男性和女性的社会地位、经济能力等都会增加。3、平均来说 ，男性在择偶时对女性外表的看重程度，大于女性在择偶时对男性外表的看重程度。4、平均来说 ，女性在择偶时对男性社会地位、经济能力等的看重程度，大于男性在择偶时对女性社会地位、经济能力等的看重程度。可以针对以上这几个假定，逐条驳斥。只要证明其中一条为假，就可以推翻这句话。具体到个人，如可证明自己在某些方面远远偏离社会平均情况，也可在自身的具体案例上证明这句话不适用于自己。for example：2015-06-28如何评价「男生越老越吃香，女生越老越嫁不出去」的说法？                  原图                             ,http://wx1.sinaimg.cn/large/53899d01ly1fwf2pqnsj2j20ci0irjt2.jpg,无,2018-10-20 22:50,XiaoMiPhone客户端,46,49,34
GEPZ6FxPf,【Google 真的「不作恶」吗？】一个企业把“不作恶”作为价值观，并不意味每个员工在每件事上都能遵循该价值观。一个有五万多名员工，部门众多，产品众多的企业，不可能白璧无瑕，不可能从未作过恶。因某些事而讨厌一个企业，和因某些事而讨厌某个省没什么区别。如果一个企业惹了你，想办法弄清具体是哪些人、哪些团队，那件事的决策者是谁，然后把他们的名字记到小本子上。实在搞不清楚，再默默画圈圈诅咒这个企业吧。不过人家 Google 本身就有两个圈，可能也不太怕。2015-06-26Google 真的「不作恶」吗？                                 ,无,无,2018-10-20 22:44,XiaoMiPhone客户端,37,16,12
GEPwY7dHl,【如果别人用错误的密码连接我的笔记本热点，如何得到他所使用的错误的密码？】“如题，假如我用我的电脑开了个热点，别人用了个错误的密码尝试连接，我能否得到他连接时所使用的错误的密码？如果可以，那么如何实现呢？”村口的王铁匠精心制作了两把一模一样的锤子，给了李寡妇一把。晚上，王铁匠来到李寡妇家门口，敲了一下门。李寡妇早已烙好两张一模一样的饼，听到敲门声，就从门下面递出去一张饼。王铁匠用锤子在饼上砸一下，再塞回去。李寡妇也用自己的锤子在另一张饼上砸一下，然后比对两张饼上的砸痕，如果一样，就开门让王铁匠进来。在没有月亮的时候，王铁匠偶尔会走错门。有一次他误敲了刘光棍的门。刘光棍也递出一张饼，用这张饼骗到了王铁匠锤子的砸痕。但他怎么也无法根据砸痕复制出王铁匠的锤子。一个设计合理的登陆验证过程不会让客户端把密码以任何易于还原出明文的形式发给服务端。2018-03-25如果别人用错误的密码连接我的笔记本热点，如何得到他所使用的错误的密码？                                 ,无,无,2018-10-20 21:35,XiaoMiPhone客户端,85,67,20
GEPmwlGow,【信息安全专业的发展会受到文凭的限制吗？】我们部门有名校博士，也有本科肆业的。企业招人的目标肯定是能力而不是文凭。有些大一大二的同学已经比硕士毕业生的平均水平高出很多。至少我个人会宁可要这些大一大二的同学，而不是招一个文凭漂亮但做不了事的人。文凭是对能力的一种背书。就像我们只看标签无需品尝，就可以认为“勃艮第葡萄酒”很大概率上会比“门头沟葡萄酒”要强。然而，虽然文凭是获得入场资格的一种主流方式，但不是唯一方式。而且信息安全行业远比葡萄酒行业有更多更简单的方式让自己的能力为人所知。全真七子是一种发展路线，杨过也是一种发展路线。具体路怎么走，还得你自己根据自己的具体情况来判断。2017-04-06信息安全专业的发展会受到文凭的限制吗？                                 ,无,无,2018-10-20 21:09,XiaoMiPhone客户端,39,13,3
GEPk62iRE,【你写过的自己觉着最牛的黑程序是什么？】在简体中文版 Windows 2000 SP4 的命令提示符下执行这条 dir 命令会导致系统锁屏：dir aux.AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA蛺矣这是早年做安全编程培训讲缓冲区溢出的时候，制作的一个演示例子。虽然“dir 溢出”是个流传已久的笑话，但其实 dir 真的可以溢出，直到 Windows XP 都还可以。汉字“蛺矣”的 Unicode 内码是 FA 86 E3 77。而在 Windows 2000 SP4 上，0x77E386FA 是 USER32!LockWorkStation 的地址。原理很简单，效果还是很酷的。2017-06-18http://t.cn/Ezl5goy                                 ,无,无,2018-10-20 21:03,XiaoMiPhone客户端,56,28,9
GEPjZdYAX,【为什么做安全攻击会有很多高中生都能做的比大部分受过高等教育的大学生强？】前几天一个老朋友找我，他需要找一个某方向的技术合作伙伴。这个方向需要对操作系统达到专家级的熟悉程度，做起来并不容易。我认识的能做这个的人都已经在大公司里有很好的职位了，于是我给他介绍了一个相关的开源项目。他联系了那个开源项目的作者，想拉他入伙。结果发现作者今年九月刚上大一，代码是高中时写的。任何领域，是否能学有所成，除了天分原因外，还需要：1、能接触到所需的学习资源2、投入了足够的时间精力文科的学习资源主要是书，相对容易获取，所以我们可以看到很多自学成才的作家。但多数理工科的重要学习资源都不太容易获取。比如你想学生物，就很难在家建立起实验室。计算机领域（不止信息安全）是个例外。只需要有一台能联网的计算机，就可以学很多东西。那么这时候就主要看是否投入了足够的时间精力。你们可以回忆一下自己的大学生涯，身边有多少人每天能投入 12 个小时在学习上？投入 8 小时的有多少？哪怕投入 4 小时的有多少？四年下来读了多少行代码？写了多少行代码？所以被热爱技术、投入很多时间学习的高中生超过有什么奇怪的。2017-09-16为什么做安全攻击会有很多高中生都能做的比大部分受过高等教育的大学生强？                                 ,无,无,2018-10-20 21:03,XiaoMiPhone客户端,392,548,47
